Time_min,Temp_In_C,Temp_Out_C
54.3833333333333,69.31,63.5
54.4,69.43,64.37
54.4166666666667,69.68,64.41
54.4333333333333,69.9,63.45
54.45,70.32,64.07
54.4666666666667,70.09,64.25
54.4833333333333,69.93,64.15
54.5,69.9,65.73
54.5166666666667,69.42,65.12
54.5333333333333,69.82,65.47
54.55,69.47,65.44
54.5666666666667,69.94,65.61
54.5833333333333,70.09,66.36
54.6,69.77,66.19
54.6166666666667,69.84,66.71
54.6333333333333,69.62,67.33
54.65,69.09,67.2
54.6666666666667,69.24,67.53
54.6833333333333,68.95,67.39
54.7,69.55,68.13
54.7166666666667,69.59,68.59
54.7333333333333,70.18,68.68
54.75,69.58,69.21
54.7666666666667,69.75,68.42
54.7833333333333,70,69.63
54.8,68.87,68.7
54.8166666666667,69.44,69.97
54.8333333333333,69.14,70.66
54.85,69.48,70.6
54.8666666666667,69.22,70.74
54.8833333333333,69.54,71.44
54.9,69.83,71.17
54.9166666666667,69.85,71.34
54.9333333333333,70.07,71.5
54.95,69.78,71.87
54.9666666666667,69.78,71.84
55,69.73,71.96
55.0166666666667,69.68,71.79
55.0333333333333,69.62,71.83
55.05,69.67,71.68
55.0666666666667,69.59,71.7
55.0833333333333,69.46,71.6
55.1,69.68,71.47
55.1166666666667,69.8,71.24
55.1333333333333,69.81,70.97
55.15,69.35,71.24
55.1666666666667,69.36,70.84
55.1833333333333,69.64,71.12
55.2,69.09,71.13
55.2166666666667,68.83,70.12
55.2333333333333,69.92,70.56
55.25,69.98,70.47
55.2666666666667,69.44,70.18
55.2833333333333,69.64,70.16
55.3,68.83,68.99
55.3166666666667,69.59,69.4
55.3333333333333,69.79,69.12
55.35,69.82,69.49
55.3666666666667,69.46,69.36
55.3833333333333,69.34,67.36
55.4,69.64,69.12
55.4166666666667,69.8,69.17
55.4333333333333,68.34,69.16
55.45,69.55,69.52
55.4666666666667,69.77,69.82
55.4833333333333,69.73,69.17
55.5,69.76,69.34
55.5166666666667,69.52,69.88
55.5333333333333,69.8,69.47
55.55,69.01,69.53
55.5666666666667,69.28,69.54
55.5833333333333,69.8,69.71
55.6,69.68,70.03
55.6166666666667,69.91,70.05
55.6333333333333,69.46,70.28
55.65,69.99,69.73
55.6666666666667,69.64,70.51
55.6833333333333,70.09,71.03
55.7,69.94,70.8
55.7166666666667,69.91,70.77
55.7333333333333,69.8,70.76
55.75,69.93,71.09
55.7666666666667,69.78,70.91
55.7833333333333,69.91,70.69
55.8,70.21,70.56
55.8166666666667,69.9,70.45
55.85,69.82,70.52
55.8666666666667,69.54,70.67
55.8833333333333,69.83,70.34
55.9,69.68,70.4
55.9166666666667,69.72,69.77
55.9333333333333,70.06,70.08
55.95,69.34,69.48
55.9666666666667,69.8,69.8
55.9833333333333,69.64,69.82
56,69.57,69.14
56.0166666666667,70.04,69.3
56.0333333333333,68.82,69.09
56.05,69.84,69.94
56.0666666666667,69.62,68.7
56.0833333333333,70,69.29
56.1,70.07,69.29
56.1166666666667,69.17,68.92
56.1333333333333,68.49,68.08
56.15,70.41,68.93
56.1666666666667,69.84,69.73
56.1833333333333,69.82,70.25
56.2,70.58,69.81
56.2166666666667,69.98,69.97
56.2333333333333,70.16,70.14
56.25,69.9,69.56
56.2666666666667,70.11,69.94
56.2833333333333,70.06,70.12
56.3,70.29,70.45
56.3166666666667,70.14,70.32
56.3333333333333,69.92,70.59
56.35,69.84,70.29
56.3666666666667,69.5,70.69
56.3833333333333,69.97,70.8
56.4,69.95,70.45
56.4166666666667,70.22,70.75
56.4333333333333,69.94,70.79
56.45,69.9,70.16
56.4666666666667,69.95,70.83
56.4833333333333,69.93,70.13
56.5,69.84,69.87
56.5166666666667,70.33,69.55
56.5333333333333,69.62,69.87
56.55,69.95,69.72
56.5666666666667,69.96,69.7
56.5833333333333,69.44,69.67
56.6,70.24,69.07
56.6166666666667,69.98,69.73
56.6333333333333,70.16,69.04
56.65,70.08,69.15
56.6666666666667,70.3,68.98
56.7,69.46,68.9
56.7166666666667,69.71,67.82
56.7333333333333,70.24,68.81
56.75,69.67,68.49
56.7666666666667,70.15,67.9
56.7833333333333,70.08,68.37
56.8,70.05,67.97
56.8166666666667,70.09,68.25
56.8333333333333,70.45,68.38
56.85,69.46,68.27
56.8666666666667,70.18,68.38
56.8833333333333,69.84,67.93
56.9,69.29,67.23
56.9166666666667,70.1,67.78
56.9333333333333,70.16,68.13
56.95,70.17,67.83
56.9666666666667,70.08,67.78
56.9833333333333,69.98,68.05
57,69.99,67.85
57.0166666666667,70.21,67.81
57.0333333333333,70.02,66.94
57.05,69.99,67.42
57.0666666666667,70,66.61
57.0833333333333,70.64,67.69
57.1,70.32,67.54
57.1166666666667,70.08,67.29
57.1333333333333,70.47,67.42
57.15,70.66,66.79
57.1666666666667,70.06,66.94
57.1833333333333,70.63,67.26
57.2,70.16,67.42
57.2166666666667,70.07,67.19
57.2333333333333,70.38,66.43
57.25,70.15,67.08
57.2666666666667,70.01,66.4
57.2833333333333,70.07,67.18
57.3,69.92,67.19
57.3166666666667,70.09,66.76
57.3333333333333,70.31,67
57.35,70.41,66.57
57.3666666666667,70.37,66.3
57.3833333333333,69.97,66.25
57.4,70.01,66.26
57.4166666666667,70.15,66.78
57.4333333333333,70.57,66.07
57.45,69.53,66.56
57.4666666666667,70.02,66
57.4833333333333,69.97,65.81
57.5,70.38,65.81
57.5166666666667,70.24,65.62
57.55,69.85,65.83
57.5666666666667,70.13,65.44
57.5833333333333,70.25,65.56
57.6,69.73,65.62
57.6166666666667,69.98,65.16
57.6333333333333,70.01,65.55
57.65,69.91,65.58
57.6666666666667,69.99,65.49
57.6833333333333,69.77,65.32
57.7,70.04,65.27
57.7166666666667,70.25,64.86
57.7333333333333,70.36,65.16
57.75,70.27,64.94
57.7666666666667,69.92,64.83
57.7833333333333,70.13,64.96
57.8,70.2,64.98
57.8166666666667,70.1,64.61
57.8333333333333,70,65.08
57.85,70.19,64.85
57.8666666666667,70.31,64.07
57.8833333333333,70.33,64.84
57.9,69.96,64.63
57.9166666666667,70.23,64.2
57.9333333333333,70.09,64.06
57.95,70.1,64.25
57.9666666666667,70.35,64.28
57.9833333333333,70.41,63.95
58,70.09,64.06
58.0166666666667,70.25,63.97
58.0333333333333,70.52,63.85
58.05,69.9,63.3
58.0666666666667,70.19,63.75
58.0833333333333,70.03,63.39
58.1,69.8,63.78
58.1166666666667,69.23,64.15
58.1333333333333,70.42,63.52
58.15,70.25,63.35
58.1666666666667,70.14,63.53
58.1833333333333,69.95,63.54
58.2,70.34,63.34
58.2166666666667,70.22,63.48
58.2333333333333,70.15,63.31
58.25,70.23,63.12
58.2666666666667,70.41,63.1
58.2833333333333,70.12,63.1
58.3,70.04,63.05
58.3166666666667,70.29,62.92
58.3333333333333,70.08,63.19
58.35,70.42,62.65
58.3666666666667,70.43,62.73
58.4,70.22,62.97
58.4166666666667,70.67,62.53
58.4333333333333,70.63,62.91
58.45,70.15,62.78
58.4666666666667,69.8,62.84
58.4833333333333,70.16,62.89
58.5,70.13,62.72
58.5166666666667,70.27,62.47
58.5333333333333,70.25,62.68
58.55,70.09,62.55
58.5666666666667,70.1,62.38
58.5833333333333,70.29,62.29
58.6,69.84,62.38
58.6166666666667,70.23,61.53
58.6333333333333,70.12,62.19
58.65,69.79,62.36
58.6666666666667,70.27,62.08
58.6833333333333,70.34,62.49
58.7,70.04,62.02
58.7166666666667,70.18,61.98
58.7333333333333,70.16,62.1
58.75,70.06,62.17
58.7666666666667,70.16,62.18
58.7833333333333,70.24,62.54
58.8,69.9,62.12
58.8166666666667,70.11,61.91
58.8333333333333,70.1,62.25
58.85,70.05,62.58
58.8666666666667,69.9,62.26
58.8833333333333,70.3,61.92
58.9,70.1,62.16
58.9166666666667,70.03,61.96
58.9333333333333,70.3,62.39
58.95,70.13,62.14
58.9666666666667,68.78,62.36
58.9833333333333,70.02,61.86
59,69.94,62.41
59.0166666666667,70.05,62.27
59.0333333333333,70.11,62.28
59.05,70.17,62.67
59.0666666666667,69.3,62.87
59.0833333333333,69.51,62.53
59.1,69.9,62.93
59.1166666666667,69.52,62.74
59.1333333333333,70.22,62.6
59.15,70.09,62.71
59.1666666666667,70.03,62.77
59.1833333333333,69.99,63.07
59.2,69.95,63.35
59.2166666666667,70.91,63.34
59.25,70.08,63.39
59.2666666666667,69.92,63.3
59.2833333333333,69.55,62.69
59.3,69.32,63.64
59.3166666666667,69.99,63.69
59.3333333333333,69.53,63.25
59.35,69.49,64
59.3666666666667,69.98,64.03
59.3833333333333,69.51,64.31
59.4,70.03,63.96
59.4166666666667,69.97,64.39
59.4333333333333,69.52,64.83
59.45,69.71,64.25
59.4666666666667,69.91,64.49
59.4833333333333,69.62,64.59
59.5,69.08,65.07
59.5166666666667,70.52,65.49
59.5333333333333,70.03,65.61
59.55,69.42,66.22
59.5666666666667,69.37,65.96
59.5833333333333,68.95,66.17
59.6,70.32,65.96
59.6166666666667,68.67,66.34
59.6333333333333,70.02,66.35
59.65,69.93,66.62
59.6666666666667,70.14,67.26
59.6833333333333,69.85,66.81
59.7,69.53,67.57
59.7166666666667,69.61,67.35
59.7333333333333,70.02,67.83
59.75,69.79,68.19
59.7666666666667,69.05,69.19
59.7833333333333,69.92,68.28
59.8,69.64,68.33
59.8166666666667,69.4,69.28
59.8333333333333,69.53,69.1
59.85,69.29,69.65
59.8666666666667,69.71,69.47
59.8833333333333,69.13,69.4
59.9,69.8,70.82
59.9166666666667,69.63,69.79
59.9333333333333,69.68,71.05
59.95,69.51,70.6
59.9666666666667,69.62,71.04
59.9833333333333,69.62,70.93
60,69.68,70.85
60.0166666666667,69.52,71.17
60.0333333333333,69.96,70.31
60.05,69.74,70.76
60.0666666666667,69.76,71.45
60.1,69.88,70.95
60.1166666666667,69.84,71.59
60.1333333333333,69.52,71.34
60.15,69.72,71.03
60.1666666666667,69.44,71.28
60.1833333333333,69.63,71.05
60.2,69.92,70.79
60.2166666666667,69.69,70.81
60.2333333333333,69.82,71.08
60.25,69.67,71.21
60.2666666666667,69.6,71.2
60.2833333333333,69.67,70.15
60.3,69.71,70.16
60.3166666666667,69.43,69.12
60.3333333333333,69.8,69.9
60.35,69.32,69.44
60.3666666666667,69.92,69.48
60.3833333333333,70.05,69.26
60.4,69.72,69.1
60.4166666666667,69.78,69.3
60.4333333333333,69.96,68.83
60.45,68.97,68.25
60.4666666666667,69.59,69.46
60.4833333333333,69.66,69.05
60.5,70.27,68.96
60.5166666666667,69.91,69.13
60.5333333333333,69.57,69.09
60.55,69.83,69.32
60.5666666666667,69.31,69.36
60.5833333333333,69.04,69.04
60.6,70.35,68.68
60.6166666666667,69.9,69.67
60.6333333333333,69.65,69.71
60.65,69.52,69.97
60.6666666666667,69.72,70
60.6833333333333,69.74,70.21
60.7,69.67,69.95
60.7166666666667,70.08,70.26
60.7333333333333,69.94,70.95
60.75,69.52,70.73
60.7666666666667,69.75,70.96
60.7833333333333,70.21,70.84
60.8,69.81,70.87
60.8166666666667,69.56,70.62
60.8333333333333,69.88,70.83
60.85,69.61,70.65
60.8666666666667,70.31,70.51
60.8833333333333,69.54,70.9
60.9,70.19,69.89
60.9166666666667,69.73,70.85
60.95,69.75,70.44
60.9666666666667,69.74,70.45
60.9833333333333,69.29,70.16
61,69.63,70.2
61.0166666666667,70.19,70.48
61.0333333333333,69.93,69.47
61.05,69.66,69.2
61.0666666666667,71.13,70.15
61.0833333333333,69.78,69.26
61.1,70.06,69.33
61.1166666666667,69.19,69.35
61.1333333333333,69.85,69.67
61.15,69.55,67.66
61.1666666666667,70.09,69.26
61.1833333333333,71.83,68.8
61.2,70.05,68.64
61.2166666666667,69.89,69.54
61.2333333333333,69.66,68.84
61.25,69.53,68.71
61.2666666666667,69.92,69.22
61.2833333333333,70.05,68.96
61.3,68.78,69.08
61.3166666666667,69.82,69.75
61.3333333333333,70.02,69.07
61.35,69.43,69.25
61.3666666666667,69.96,69.26
61.3833333333333,70.14,69.13
61.4,69.44,69.22
61.4166666666667,69.98,69.25
61.4333333333333,69.78,69.51
61.45,70.07,69.23
61.4666666666667,69.91,69.18
61.4833333333333,69.9,69.79
61.5,69.39,69.61
61.5166666666667,71.67,69.87
61.5333333333333,70.01,69.64
61.55,69.93,69.69
61.5666666666667,68.94,69.89
61.5833333333333,70.51,69.77
61.6,69.91,69.88
61.6166666666667,69.66,69.46
61.6333333333333,70.07,69.9
61.65,70.01,69.13
61.6666666666667,70.14,70.34
61.6833333333333,70.1,69.39
61.7,69.95,69.26
61.7166666666667,69.87,69.27
61.7333333333333,70.25,69.44
61.75,70,69.69
61.7666666666667,70.29,70.44
61.8,70.2,69.39
61.8166666666667,70.16,69.03
61.8333333333333,70.46,69.23
61.85,69.96,68.94
61.8666666666667,70.12,69.21
61.8833333333333,70,69.33
61.9,70.26,69.44
61.9166666666667,70.11,69.12
61.9333333333333,70.16,69.08
61.95,70.47,69.14
61.9666666666667,70.34,68.61
61.9833333333333,68.86,68.93
62,70.01,68.29
62.0166666666667,70.32,68.75
62.0333333333333,70.07,68.57
62.05,70.45,68.36
62.0666666666667,70.11,68.37
62.0833333333333,70.02,68.42
62.1,70.12,68.47
62.1166666666667,70.24,67.92
62.1333333333333,70.01,68.65
62.15,70.6,67.99
62.1666666666667,70.36,67.71
62.1833333333333,70.12,67.9
62.2,69.82,67.54
62.2166666666667,69.86,67.54
62.2333333333333,70.31,67.6
62.25,70.25,67.27
62.2666666666667,70.15,67.32
62.2833333333333,70.21,67.21
62.3,70.1,67.03
62.3166666666667,69.68,66.88
62.3333333333333,70.44,66.31
62.35,70.14,66.76
62.3666666666667,69.96,66.45
62.3833333333333,69.83,66.38
62.4,70.21,66.26
62.4166666666667,70.37,66.02
62.4333333333333,70.42,66.45
62.45,70.24,65.97
62.4666666666667,69.9,65.99
62.4833333333333,69.95,66.36
62.5,70.23,65.75
62.5166666666667,69.45,66.03
62.5333333333333,70.59,65.77
62.55,70.52,65.11
62.5666666666667,69.97,65.39
62.5833333333333,70.06,65.38
62.6,70.17,65.28
62.6166666666667,70.09,65.43
62.65,70.22,65.27
62.6666666666667,70.24,64.94
62.6833333333333,70.33,64.73
62.7,70.19,65.2
62.7166666666667,70.11,64.78
62.7333333333333,70.01,64.61
62.75,70.19,64.42
62.7666666666667,70.29,64.57
62.7833333333333,70.42,64.19
62.8,70.15,64.16
62.8166666666667,70.2,63.96
62.8333333333333,70.14,64.32
62.85,70.18,63.85
62.8666666666667,70.64,64
62.8833333333333,70.34,63.64
62.9,70.36,63.76
62.9166666666667,70.36,63.63
62.9333333333333,70.33,63.55
62.95,70.08,63.73
62.9666666666667,69.92,63.8
62.9833333333333,70.24,63.38
63,70.39,63.05
63.0166666666667,70.12,63.33
63.0333333333333,70.07,63.63
63.05,70.08,63.28
63.0666666666667,70.07,63.42
63.0833333333333,70.41,63.36
63.1,70.26,62.38
63.1166666666667,70.14,62.92
63.1333333333333,70.13,63.02
63.15,69.85,62.59
63.1666666666667,70.36,63.13
63.1833333333333,70.39,62.45
63.2,70.15,62.47
63.2166666666667,69.92,62.78
63.2333333333333,70.52,62.3
63.25,70.56,62.35
63.2666666666667,69.94,62.16
63.2833333333333,70.32,62.24
63.3,70.35,62
63.3166666666667,70.16,61.99
63.3333333333333,70.34,62.25
63.35,70.6,62.03
63.3666666666667,70.07,61.8
63.3833333333333,70.1,61.7
63.4,70.05,61.79
63.4166666666667,70.86,61.61
63.4333333333333,70.09,61.93
63.45,70.29,61.22
63.4666666666667,70.34,61.79
63.5,70.4,61.66
63.5166666666667,70.21,61.46
63.5333333333333,69.86,60.98
63.55,70.14,60.86
